marker_count	marker	total_combinations	zero_count	min_one_count	min_two_count
56	snpSB00366	205120	415	204705	203965
56	snpSB00320	205120	418	204702	203967
56	snpSB00365	205120	412	204708	203972
56	snpSB00361	205120	414	204706	203974
56	snpSB00382	205120	409	204711	203978
56	snpSB00368	205120	416	204704	203982
56	snpSB00372	205120	406	204714	203983
56	snpSB00327	205120	416	204704	203984
56	snpSB00387	205120	409	204711	203984
56	snpSB00332	205120	438	204682	203985
56	snpSB00318	205120	414	204706	203986
56	snpSB00371	205120	411	204709	203988
56	snpSB00314	205120	409	204711	203990
56	snpSB00362	205120	414	204706	203992
56	snpSB00335	205120	416	204704	203997
56	snpSB00109	205120	403	204717	203998
56	snpSB00325	205120	401	204719	203998
56	snpSB00315	205120	405	204715	204001
56	snpSB00370	205120	405	204715	204002
56	snpSB00338	205120	404	204716	204003
56	snpSB00347	205120	404	204716	204006
56	snpSB00341	205120	404	204716	204007
56	snpSB00389	205120	401	204719	204009
56	snpSB00328	205120	407	204713	204013
56	snpSB00326	205120	401	204719	204013
56	snpSB00357	205120	403	204717	204014
56	snpSB00319	205120	404	204716	204015
56	snpSB00312	205120	402	204718	204017
56	snpSB00345	205120	419	204701	204017
56	snpSB00305	205120	401	204719	204018
56	snpSB00363	205120	402	204718	204019
56	snpSB00146	205120	401	204719	204021
56	snpSB00284	205120	401	204719	204021
56	snpSB00384	205120	401	204719	204021
56	snpSB00144	205120	401	204719	204022
56	snpSB00317	205120	401	204719	204022
56	snpSB00330	205120	401	204719	204023
56	snpSB00358	205120	401	204719	204023
56	snpSB00376	205120	403	204717	204023
56	snpSB00343	205120	401	204719	204024
56	snpSB00351	205120	401	204719	204024
56	snpSB00383	205120	401	204719	204024
55	snpSB00158	205120	439	204681	203792
55	snpSB00324	205120	433	204687	203836
55	snpSB00369	205120	459	204661	203847
55	snpSB00364	205120	444	204676	203859
55	snpSB00388	205120	440	204680	203874
55	snpSB00106	205120	458	204662	203877
55	snpSB00323	205120	424	204696	203922
55	snpSB00321	205120	415	204705	203923
55	snpSB00313	205120	453	204667	203925
55	snpSB00164	205120	412	204708	203928
55	snpSB00110	205120	417	204703	203961
55	snpSB00143	205120	406	204714	203961
55	snpSB00348	205120	415	204705	203961
55	snpSB00359	205120	440	204680	203962
55	snpSB00366	205120	415	204705	203965
55	snpSB00320	205120	418	204702	203967
55	snpSB00365	205120	412	204708	203972
55	snpSB00361	205120	414	204706	203974
55	snpSB00382	205120	409	204711	203978
55	snpSB00368	205120	416	204704	203982
55	snpSB00372	205120	406	204714	203983
55	snpSB00327	205120	416	204704	203984
55	snpSB00387	205120	409	204711	203984
55	snpSB00332	205120	438	204682	203985
55	snpSB00318	205120	414	204706	203986
55	snpSB00371	205120	411	204709	203988
55	snpSB00314	205120	409	204711	203990
55	snpSB00362	205120	414	204706	203992
55	snpSB00335	205120	416	204704	203997
55	snpSB00109	205120	403	204717	203998
55	snpSB00325	205120	401	204719	203998
55	snpSB00315	205120	405	204715	204001
55	snpSB00370	205120	405	204715	204002
55	snpSB00338	205120	404	204716	204003
55	snpSB00347	205120	404	204716	204006
55	snpSB00341	205120	404	204716	204007
55	snpSB00389	205120	401	204719	204008
55	snpSB00328	205120	407	204713	204013
55	snpSB00326	205120	401	204719	204013
55	snpSB00357	205120	403	204717	204014
55	snpSB00319	205120	404	204716	204015
55	snpSB00312	205120	402	204718	204017
55	snpSB00345	205120	419	204701	204017
55	snpSB00305	205120	401	204719	204018
55	snpSB00363	205120	402	204718	204019
55	snpSB00146	205120	401	204719	204021
55	snpSB00284	205120	401	204719	204021
55	snpSB00384	205120	401	204719	204021
55	snpSB00144	205120	401	204719	204022
55	snpSB00317	205120	401	204719	204022
55	snpSB00330	205120	401	204719	204023
55	snpSB00358	205120	401	204719	204023
55	snpSB00376	205120	403	204717	204023
55	snpSB00343	205120	401	204719	204024
55	snpSB00383	205120	401	204719	204024
54	snpSB00158	205120	439	204681	203792
54	snpSB00324	205120	433	204687	203836
54	snpSB00369	205120	459	204661	203847
54	snpSB00364	205120	444	204676	203859
54	snpSB00388	205120	440	204680	203874
54	snpSB00106	205120	458	204662	203877
54	snpSB00323	205120	424	204696	203922
54	snpSB00321	205120	415	204705	203923
54	snpSB00313	205120	453	204667	203925
54	snpSB00164	205120	412	204708	203928
54	snpSB00143	205120	406	204714	203961
54	snpSB00110	205120	417	204703	203961
54	snpSB00348	205120	415	204705	203961
54	snpSB00359	205120	440	204680	203962
54	snpSB00366	205120	415	204705	203965
54	snpSB00320	205120	418	204702	203967
54	snpSB00365	205120	412	204708	203972
54	snpSB00361	205120	414	204706	203974
54	snpSB00382	205120	409	204711	203978
54	snpSB00368	205120	416	204704	203982
54	snpSB00372	205120	406	204714	203983
54	snpSB00327	205120	416	204704	203984
54	snpSB00387	205120	409	204711	203984
54	snpSB00332	205120	438	204682	203985
54	snpSB00318	205120	414	204706	203986
54	snpSB00371	205120	411	204709	203988
54	snpSB00314	205120	409	204711	203990
54	snpSB00362	205120	414	204706	203992
54	snpSB00335	205120	416	204704	203997
54	snpSB00109	205120	403	204717	203998
54	snpSB00325	205120	401	204719	203998
54	snpSB00315	205120	405	204715	204001
54	snpSB00370	205120	405	204715	204002
54	snpSB00338	205120	404	204716	204003
54	snpSB00347	205120	404	204716	204006
54	snpSB00341	205120	404	204716	204007
54	snpSB00389	205120	401	204719	204008
54	snpSB00326	205120	401	204719	204013
54	snpSB00328	205120	407	204713	204013
54	snpSB00357	205120	403	204717	204014
54	snpSB00319	205120	404	204716	204015
54	snpSB00312	205120	402	204718	204017
54	snpSB00345	205120	419	204701	204017
54	snpSB00305	205120	401	204719	204018
54	snpSB00363	205120	402	204718	204019
54	snpSB00146	205120	401	204719	204021
54	snpSB00284	205120	401	204719	204021
54	snpSB00384	205120	401	204719	204021
54	snpSB00144	205120	401	204719	204022
54	snpSB00317	205120	401	204719	204022
54	snpSB00330	205120	401	204719	204023
54	snpSB00358	205120	401	204719	204023
54	snpSB00376	205120	403	204717	204023
54	snpSB00343	205120	401	204719	204024
53	snpSB00158	205120	439	204681	203792
53	snpSB00324	205120	433	204687	203836
53	snpSB00369	205120	459	204661	203847
53	snpSB00364	205120	444	204676	203859
53	snpSB00388	205120	440	204680	203874
53	snpSB00106	205120	458	204662	203877
53	snpSB00323	205120	424	204696	203922
53	snpSB00321	205120	415	204705	203923
53	snpSB00313	205120	453	204667	203925
53	snpSB00164	205120	412	204708	203928
53	snpSB00110	205120	417	204703	203961
53	snpSB00143	205120	406	204714	203961
53	snpSB00348	205120	415	204705	203961
53	snpSB00359	205120	440	204680	203962
53	snpSB00366	205120	415	204705	203965
53	snpSB00320	205120	418	204702	203967
53	snpSB00365	205120	412	204708	203972
53	snpSB00361	205120	414	204706	203974
53	snpSB00382	205120	409	204711	203978
53	snpSB00368	205120	416	204704	203982
53	snpSB00372	205120	406	204714	203983
53	snpSB00327	205120	416	204704	203984
53	snpSB00387	205120	409	204711	203984
53	snpSB00332	205120	438	204682	203985
53	snpSB00318	205120	414	204706	203986
53	snpSB00371	205120	411	204709	203988
53	snpSB00314	205120	409	204711	203990
53	snpSB00362	205120	414	204706	203992
53	snpSB00335	205120	416	204704	203997
53	snpSB00109	205120	403	204717	203998
53	snpSB00325	205120	401	204719	203998
53	snpSB00315	205120	405	204715	204001
53	snpSB00370	205120	405	204715	204002
53	snpSB00338	205120	404	204716	204003
53	snpSB00347	205120	404	204716	204006
53	snpSB00341	205120	404	204716	204007
53	snpSB00389	205120	401	204719	204008
53	snpSB00328	205120	407	204713	204013
53	snpSB00326	205120	401	204719	204013
53	snpSB00357	205120	403	204717	204014
53	snpSB00319	205120	404	204716	204015
53	snpSB00312	205120	402	204718	204017
53	snpSB00345	205120	419	204701	204017
53	snpSB00305	205120	401	204719	204018
53	snpSB00363	205120	402	204718	204019
53	snpSB00146	205120	401	204719	204021
53	snpSB00284	205120	401	204719	204021
53	snpSB00384	205120	401	204719	204021
53	snpSB00144	205120	401	204719	204022
53	snpSB00317	205120	401	204719	204022
53	snpSB00330	205120	401	204719	204023
53	snpSB00358	205120	401	204719	204023
53	snpSB00376	205120	403	204717	204023
52	snpSB00158	205120	439	204681	203791
52	snpSB00324	205120	433	204687	203835
52	snpSB00369	205120	459	204661	203846
52	snpSB00364	205120	444	204676	203858
52	snpSB00388	205120	440	204680	203873
52	snpSB00106	205120	458	204662	203876
52	snpSB00323	205120	424	204696	203921
52	snpSB00321	205120	415	204705	203922
52	snpSB00313	205120	453	204667	203924
52	snpSB00164	205120	412	204708	203927
52	snpSB00110	205120	417	204703	203960
52	snpSB00143	205120	406	204714	203960
52	snpSB00348	205120	415	204705	203960
52	snpSB00359	205120	440	204680	203961
52	snpSB00366	205120	415	204705	203964
52	snpSB00320	205120	418	204702	203966
52	snpSB00365	205120	412	204708	203970
52	snpSB00361	205120	414	204706	203973
52	snpSB00382	205120	409	204711	203977
52	snpSB00368	205120	416	204704	203981
52	snpSB00372	205120	406	204714	203982
52	snpSB00327	205120	416	204704	203983
52	snpSB00387	205120	409	204711	203983
52	snpSB00332	205120	438	204682	203984
52	snpSB00318	205120	414	204706	203985
52	snpSB00371	205120	411	204709	203987
52	snpSB00314	205120	409	204711	203989
52	snpSB00362	205120	414	204706	203991
52	snpSB00335	205120	416	204704	203996
52	snpSB00109	205120	403	204717	203997
52	snpSB00325	205120	401	204719	203997
52	snpSB00315	205120	405	204715	204000
52	snpSB00370	205120	405	204715	204001
52	snpSB00338	205120	404	204716	204002
52	snpSB00347	205120	405	204715	204005
52	snpSB00341	205120	404	204716	204006
52	snpSB00389	205120	401	204719	204007
52	snpSB00326	205120	401	204719	204012
52	snpSB00328	205120	407	204713	204012
52	snpSB00357	205120	403	204717	204013
52	snpSB00319	205120	404	204716	204014
52	snpSB00312	205120	402	204718	204016
52	snpSB00345	205120	419	204701	204016
52	snpSB00305	205120	401	204719	204017
52	snpSB00363	205120	402	204718	204018
52	snpSB00146	205120	401	204719	204020
52	snpSB00284	205120	401	204719	204020
52	snpSB00384	205120	401	204719	204020
52	snpSB00144	205120	401	204719	204021
52	snpSB00317	205120	401	204719	204021
52	snpSB00330	205120	401	204719	204022
52	snpSB00376	205120	403	204717	204022
51	snpSB00158	205120	439	204681	203789
51	snpSB00324	205120	433	204687	203834
51	snpSB00369	205120	459	204661	203845
51	snpSB00364	205120	444	204676	203857
51	snpSB00388	205120	440	204680	203872
51	snpSB00106	205120	458	204662	203873
51	snpSB00323	205120	425	204695	203920
51	snpSB00313	205120	453	204667	203921
51	snpSB00321	205120	415	204705	203921
51	snpSB00164	205120	412	204708	203926
51	snpSB00110	205120	417	204703	203959
51	snpSB00143	205120	406	204714	203959
51	snpSB00348	205120	415	204705	203959
51	snpSB00359	205120	440	204680	203960
51	snpSB00366	205120	415	204705	203963
51	snpSB00320	205120	418	204702	203965
51	snpSB00365	205120	412	204708	203969
51	snpSB00361	205120	414	204706	203972
51	snpSB00382	205120	409	204711	203976
51	snpSB00368	205120	416	204704	203980
51	snpSB00372	205120	406	204714	203981
51	snpSB00327	205120	416	204704	203982
51	snpSB00387	205120	409	204711	203982
51	snpSB00332	205120	438	204682	203983
51	snpSB00318	205120	414	204706	203984
51	snpSB00371	205120	411	204709	203986
51	snpSB00314	205120	409	204711	203988
51	snpSB00362	205120	414	204706	203990
51	snpSB00109	205120	403	204717	203994
51	snpSB00335	205120	416	204704	203995
51	snpSB00325	205120	401	204719	203996
51	snpSB00315	205120	405	204715	203999
51	snpSB00370	205120	405	204715	204000
51	snpSB00338	205120	404	204716	204001
51	snpSB00347	205120	405	204715	204004
51	snpSB00341	205120	404	204716	204005
51	snpSB00389	205120	401	204719	204006
51	snpSB00328	205120	407	204713	204010
51	snpSB00326	205120	401	204719	204011
51	snpSB00357	205120	403	204717	204012
51	snpSB00319	205120	404	204716	204013
51	snpSB00312	205120	402	204718	204015
51	snpSB00345	205120	419	204701	204015
51	snpSB00305	205120	401	204719	204016
51	snpSB00376	205120	403	204717	204016
51	snpSB00363	205120	402	204718	204017
51	snpSB00284	205120	401	204719	204019
51	snpSB00146	205120	401	204719	204019
51	snpSB00384	205120	401	204719	204019
51	snpSB00144	205120	401	204719	204020
51	snpSB00317	205120	401	204719	204020
50	snpSB00158	205120	440	204680	203788
50	snpSB00324	205120	433	204687	203832
50	snpSB00369	205120	459	204661	203843
50	snpSB00364	205120	444	204676	203855
50	snpSB00388	205120	440	204680	203867
50	snpSB00106	205120	458	204662	203871
50	snpSB00323	205120	425	204695	203918
50	snpSB00313	205120	453	204667	203919
50	snpSB00321	205120	415	204705	203919
50	snpSB00164	205120	412	204708	203922
50	snpSB00110	205120	417	204703	203957
50	snpSB00143	205120	406	204714	203957
50	snpSB00348	205120	415	204705	203957
50	snpSB00359	205120	440	204680	203958
50	snpSB00366	205120	415	204705	203960
50	snpSB00320	205120	418	204702	203963
50	snpSB00365	205120	412	204708	203967
50	snpSB00361	205120	414	204706	203969
50	snpSB00382	205120	409	204711	203974
50	snpSB00368	205120	416	204704	203978
50	snpSB00332	205120	438	204682	203979
50	snpSB00372	205120	406	204714	203979
50	snpSB00387	205120	410	204710	203979
50	snpSB00327	205120	416	204704	203980
50	snpSB00318	205120	414	204706	203982
50	snpSB00371	205120	411	204709	203984
50	snpSB00314	205120	409	204711	203986
50	snpSB00362	205120	414	204706	203988
50	snpSB00109	205120	403	204717	203992
50	snpSB00335	205120	416	204704	203992
50	snpSB00325	205120	401	204719	203994
50	snpSB00315	205120	405	204715	203995
50	snpSB00370	205120	405	204715	203998
50	snpSB00338	205120	404	204716	203999
50	snpSB00347	205120	405	204715	204002
50	snpSB00341	205120	404	204716	204003
50	snpSB00389	205120	401	204719	204004
50	snpSB00328	205120	407	204713	204008
50	snpSB00326	205120	401	204719	204009
50	snpSB00357	205120	403	204717	204010
50	snpSB00319	205120	404	204716	204011
50	snpSB00312	205120	402	204718	204013
50	snpSB00345	205120	419	204701	204013
50	snpSB00305	205120	401	204719	204014
50	snpSB00376	205120	403	204717	204014
50	snpSB00363	205120	402	204718	204015
50	snpSB00146	205120	401	204719	204017
50	snpSB00284	205120	401	204719	204017
50	snpSB00384	205120	401	204719	204017
50	snpSB00144	205120	401	204719	204018
49	snpSB00158	205120	440	204680	203783
49	snpSB00324	205120	433	204687	203830
49	snpSB00369	205120	459	204661	203841
49	snpSB00364	205120	444	204676	203853
49	snpSB00388	205120	440	204680	203865
49	snpSB00106	205120	458	204662	203869
49	snpSB00313	205120	453	204667	203916
49	snpSB00323	205120	425	204695	203916
49	snpSB00321	205120	415	204705	203917
49	snpSB00164	205120	412	204708	203920
49	snpSB00143	205120	408	204712	203945
49	snpSB00359	205120	440	204680	203953
49	snpSB00110	205120	417	204703	203955
49	snpSB00348	205120	415	204705	203955
49	snpSB00366	205120	415	204705	203957
49	snpSB00320	205120	418	204702	203961
49	snpSB00361	205120	414	204706	203965
49	snpSB00365	205120	412	204708	203965
49	snpSB00382	205120	409	204711	203972
49	snpSB00368	205120	416	204704	203976
49	snpSB00332	205120	438	204682	203977
49	snpSB00372	205120	406	204714	203977
49	snpSB00387	205120	410	204710	203977
49	snpSB00327	205120	416	204704	203978
49	snpSB00318	205120	414	204706	203980
49	snpSB00371	205120	411	204709	203982
49	snpSB00314	205120	409	204711	203983
49	snpSB00362	205120	414	204706	203983
49	snpSB00109	205120	403	204717	203990
49	snpSB00335	205120	416	204704	203990
49	snpSB00325	205120	401	204719	203992
49	snpSB00315	205120	405	204715	203993
49	snpSB00370	205120	405	204715	203996
49	snpSB00338	205120	404	204716	203997
49	snpSB00347	205120	405	204715	204000
49	snpSB00341	205120	404	204716	204001
49	snpSB00389	205120	401	204719	204002
49	snpSB00328	205120	407	204713	204006
49	snpSB00326	205120	401	204719	204007
49	snpSB00357	205120	403	204717	204008
49	snpSB00319	205120	404	204716	204009
49	snpSB00312	205120	402	204718	204011
49	snpSB00345	205120	419	204701	204011
49	snpSB00305	205120	401	204719	204012
49	snpSB00376	205120	403	204717	204012
49	snpSB00363	205120	402	204718	204013
49	snpSB00284	205120	401	204719	204015
49	snpSB00146	205120	401	204719	204015
49	snpSB00384	205120	401	204719	204015
48	snpSB00158	205120	440	204680	203780
48	snpSB00324	205120	435	204685	203826
48	snpSB00369	205120	459	204661	203837
48	snpSB00364	205120	444	204676	203850
48	snpSB00388	205120	440	204680	203862
48	snpSB00106	205120	458	204662	203866
48	snpSB00313	205120	453	204667	203913
48	snpSB00323	205120	425	204695	203913
48	snpSB00321	205120	415	204705	203914
48	snpSB00164	205120	413	204707	203918
48	snpSB00143	205120	408	204712	203941
48	snpSB00359	205120	440	204680	203950
48	snpSB00110	205120	417	204703	203952
48	snpSB00348	205120	415	204705	203952
48	snpSB00366	205120	415	204705	203954
48	snpSB00320	205120	418	204702	203958
48	snpSB00361	205120	414	204706	203962
48	snpSB00365	205120	412	204708	203962
48	snpSB00382	205120	409	204711	203969
48	snpSB00368	205120	416	204704	203973
48	snpSB00332	205120	438	204682	203974
48	snpSB00387	205120	410	204710	203974
48	snpSB00372	205120	406	204714	203974
48	snpSB00327	205120	416	204704	203975
48	snpSB00318	205120	414	204706	203977
48	snpSB00371	205120	411	204709	203979
48	snpSB00314	205120	409	204711	203980
48	snpSB00362	205120	414	204706	203980
48	snpSB00109	205120	403	204717	203987
48	snpSB00335	205120	416	204704	203987
48	snpSB00325	205120	401	204719	203989
48	snpSB00315	205120	405	204715	203990
48	snpSB00370	205120	405	204715	203993
48	snpSB00338	205120	404	204716	203994
48	snpSB00347	205120	405	204715	203997
48	snpSB00341	205120	404	204716	203998
48	snpSB00389	205120	401	204719	203999
48	snpSB00328	205120	407	204713	204003
48	snpSB00326	205120	401	204719	204004
48	snpSB00357	205120	403	204717	204005
48	snpSB00319	205120	404	204716	204006
48	snpSB00312	205120	402	204718	204008
48	snpSB00345	205120	419	204701	204008
48	snpSB00305	205120	401	204719	204009
48	snpSB00363	205120	402	204718	204009
48	snpSB00376	205120	403	204717	204009
48	snpSB00146	205120	401	204719	204012
48	snpSB00384	205120	401	204719	204012
47	snpSB00158	205120	440	204680	203776
47	snpSB00324	205120	435	204685	203822
47	snpSB00369	205120	459	204661	203834
47	snpSB00364	205120	444	204676	203846
47	snpSB00388	205120	440	204680	203858
47	snpSB00106	205120	458	204662	203863
47	snpSB00321	205120	415	204705	203906
47	snpSB00323	205120	426	204694	203909
47	snpSB00313	205120	453	204667	203910
47	snpSB00164	205120	413	204707	203912
47	snpSB00143	205120	408	204712	203938
47	snpSB00359	205120	440	204680	203941
47	snpSB00110	205120	417	204703	203949
47	snpSB00348	205120	415	204705	203949
47	snpSB00366	205120	415	204705	203950
47	snpSB00320	205120	419	204701	203955
47	snpSB00365	205120	413	204707	203956
47	snpSB00361	205120	414	204706	203959
47	snpSB00382	205120	409	204711	203966
47	snpSB00368	205120	416	204704	203970
47	snpSB00332	205120	438	204682	203971
47	snpSB00372	205120	406	204714	203971
47	snpSB00387	205120	410	204710	203971
47	snpSB00327	205120	416	204704	203972
47	snpSB00318	205120	414	204706	203973
47	snpSB00362	205120	414	204706	203975
47	snpSB00371	205120	411	204709	203976
47	snpSB00314	205120	409	204711	203977
47	snpSB00109	205120	403	204717	203984
47	snpSB00335	205120	416	204704	203984
47	snpSB00325	205120	401	204719	203986
47	snpSB00315	205120	405	204715	203987
47	snpSB00347	205120	405	204715	203990
47	snpSB00370	205120	405	204715	203990
47	snpSB00338	205120	404	204716	203991
47	snpSB00341	205120	404	204716	203993
47	snpSB00389	205120	401	204719	203993
47	snpSB00328	205120	407	204713	204000
47	snpSB00326	205120	401	204719	204001
47	snpSB00357	205120	403	204717	204002
47	snpSB00319	205120	404	204716	204003
47	snpSB00312	205120	402	204718	204005
47	snpSB00345	205120	419	204701	204005
47	snpSB00305	205120	401	204719	204006
47	snpSB00363	205120	402	204718	204006
47	snpSB00376	205120	403	204717	204006
47	snpSB00146	205120	401	204719	204009
46	snpSB00158	205120	440	204680	203772
46	snpSB00324	205120	435	204685	203815
46	snpSB00369	205120	459	204661	203831
46	snpSB00364	205120	444	204676	203840
46	snpSB00106	205120	458	204662	203855
46	snpSB00388	205120	440	204680	203855
46	snpSB00321	205120	415	204705	203902
46	snpSB00313	205120	453	204667	203905
46	snpSB00323	205120	426	204694	203906
46	snpSB00164	205120	413	204707	203909
46	snpSB00143	205120	411	204709	203922
46	snpSB00359	205120	440	204680	203938
46	snpSB00110	205120	417	204703	203945
46	snpSB00366	205120	415	204705	203945
46	snpSB00348	205120	415	204705	203946
46	snpSB00320	205120	419	204701	203952
46	snpSB00365	205120	413	204707	203952
46	snpSB00361	205120	414	204706	203956
46	snpSB00382	205120	409	204711	203962
46	snpSB00387	205120	410	204710	203966
46	snpSB00368	205120	416	204704	203967
46	snpSB00332	205120	438	204682	203968
46	snpSB00372	205120	406	204714	203968
46	snpSB00327	205120	416	204704	203969
46	snpSB00318	205120	414	204706	203970
46	snpSB00362	205120	414	204706	203972
46	snpSB00371	205120	411	204709	203973
46	snpSB00314	205120	409	204711	203974
46	snpSB00335	205120	416	204704	203980
46	snpSB00109	205120	403	204717	203981
46	snpSB00325	205120	401	204719	203983
46	snpSB00315	205120	405	204715	203984
46	snpSB00347	205120	405	204715	203987
46	snpSB00370	205120	405	204715	203987
46	snpSB00338	205120	404	204716	203988
46	snpSB00341	205120	404	204716	203989
46	snpSB00389	205120	401	204719	203990
46	snpSB00328	205120	407	204713	203997
46	snpSB00326	205120	401	204719	203998
46	snpSB00357	205120	403	204717	203999
46	snpSB00319	205120	404	204716	204000
46	snpSB00345	205120	419	204701	204001
46	snpSB00312	205120	402	204718	204002
46	snpSB00305	205120	401	204719	204003
46	snpSB00363	205120	402	204718	204003
46	snpSB00376	205120	403	204717	204003
45	snpSB00158	205120	441	204679	203764
45	snpSB00324	205120	439	204681	203805
45	snpSB00369	205120	460	204660	203820
45	snpSB00364	205120	445	204675	203834
45	snpSB00106	205120	460	204660	203848
45	snpSB00388	205120	441	204679	203849
45	snpSB00321	205120	416	204704	203896
45	snpSB00323	205120	427	204693	203898
45	snpSB00313	205120	454	204666	203899
45	snpSB00164	205120	414	204706	203903
45	snpSB00143	205120	412	204708	203914
45	snpSB00359	205120	441	204679	203932
45	snpSB00110	205120	418	204702	203937
45	snpSB00366	205120	416	204704	203937
45	snpSB00348	205120	416	204704	203940
45	snpSB00365	205120	414	204706	203944
45	snpSB00320	205120	420	204700	203945
45	snpSB00361	205120	415	204705	203949
45	snpSB00382	205120	410	204710	203955
45	snpSB00368	205120	417	204703	203959
45	snpSB00387	205120	412	204708	203961
45	snpSB00327	205120	417	204703	203962
45	snpSB00332	205120	439	204681	203962
45	snpSB00372	205120	407	204713	203962
45	snpSB00318	205120	415	204705	203963
45	snpSB00362	205120	415	204705	203963
45	snpSB00371	205120	412	204708	203967
45	snpSB00314	205120	410	204710	203968
45	snpSB00335	205120	417	204703	203974
45	snpSB00109	205120	404	204716	203975
45	snpSB00325	205120	402	204718	203977
45	snpSB00315	205120	406	204714	203978
45	snpSB00338	205120	405	204715	203980
45	snpSB00347	205120	406	204714	203981
45	snpSB00370	205120	406	204714	203981
45	snpSB00341	205120	405	204715	203983
45	snpSB00389	205120	402	204718	203984
45	snpSB00328	205120	408	204712	203991
45	snpSB00357	205120	404	204716	203991
45	snpSB00326	205120	402	204718	203992
45	snpSB00319	205120	405	204715	203994
45	snpSB00345	205120	420	204700	203994
45	snpSB00312	205120	403	204717	203995
45	snpSB00376	205120	404	204716	203997
45	snpSB00305	205120	403	204717	203998
44	snpSB00158	205120	442	204678	203758
44	snpSB00324	205120	440	204680	203800
44	snpSB00369	205120	461	204659	203815
44	snpSB00364	205120	446	204674	203828
44	snpSB00388	205120	442	204678	203842
44	snpSB00106	205120	461	204659	203843
44	snpSB00321	205120	417	204703	203891
44	snpSB00313	205120	455	204665	203893
44	snpSB00323	205120	428	204692	203893
44	snpSB00164	205120	415	204705	203898
44	snpSB00143	205120	413	204707	203909
44	snpSB00359	205120	446	204674	203930
44	snpSB00110	205120	419	204701	203932
44	snpSB00366	205120	417	204703	203932
44	snpSB00348	205120	417	204703	203935
44	snpSB00365	205120	415	204705	203938
44	snpSB00320	205120	421	204699	203940
44	snpSB00361	205120	416	204704	203944
44	snpSB00382	205120	411	204709	203950
44	snpSB00368	205120	418	204702	203954
44	snpSB00387	205120	413	204707	203956
44	snpSB00327	205120	418	204702	203957
44	snpSB00372	205120	408	204712	203957
44	snpSB00318	205120	416	204704	203958
44	snpSB00332	205120	441	204679	203958
44	snpSB00362	205120	416	204704	203958
44	snpSB00371	205120	413	204707	203962
44	snpSB00314	205120	411	204709	203963
44	snpSB00335	205120	418	204702	203969
44	snpSB00109	205120	405	204715	203970
44	snpSB00325	205120	403	204717	203972
44	snpSB00315	205120	407	204713	203973
44	snpSB00338	205120	406	204714	203975
44	snpSB00347	205120	407	204713	203975
44	snpSB00370	205120	407	204713	203976
44	snpSB00341	205120	406	204714	203978
44	snpSB00389	205120	403	204717	203979
44	snpSB00328	205120	409	204711	203986
44	snpSB00357	205120	405	204715	203986
44	snpSB00326	205120	403	204717	203987
44	snpSB00345	205120	421	204699	203989
44	snpSB00319	205120	406	204714	203989
44	snpSB00312	205120	404	204716	203990
44	snpSB00376	205120	405	204715	203992
43	snpSB00158	205120	445	204675	203745
43	snpSB00324	205120	442	204678	203794
43	snpSB00369	205120	463	204657	203808
43	snpSB00364	205120	448	204672	203821
43	snpSB00388	205120	444	204676	203833
43	snpSB00106	205120	463	204657	203836
43	snpSB00321	205120	419	204701	203882
43	snpSB00164	205120	417	204703	203887
43	snpSB00313	205120	457	204663	203887
43	snpSB00323	205120	431	204689	203888
43	snpSB00143	205120	415	204705	203903
43	snpSB00359	205120	448	204672	203923
43	snpSB00110	205120	421	204699	203925
43	snpSB00366	205120	419	204701	203926
43	snpSB00348	205120	419	204701	203928
43	snpSB00365	205120	417	204703	203931
43	snpSB00320	205120	423	204697	203934
43	snpSB00361	205120	418	204702	203938
43	snpSB00382	205120	413	204707	203944
43	snpSB00368	205120	420	204700	203948
43	snpSB00362	205120	418	204702	203949
43	snpSB00387	205120	416	204704	203949
43	snpSB00327	205120	420	204700	203951
43	snpSB00372	205120	410	204710	203951
43	snpSB00332	205120	443	204677	203952
43	snpSB00318	205120	418	204702	203952
43	snpSB00314	205120	413	204707	203955
43	snpSB00371	205120	415	204705	203955
43	snpSB00335	205120	420	204700	203957
43	snpSB00109	205120	409	204711	203966
43	snpSB00325	205120	405	204715	203966
43	snpSB00315	205120	409	204711	203967
43	snpSB00338	205120	408	204712	203969
43	snpSB00347	205120	409	204711	203969
43	snpSB00370	205120	409	204711	203970
43	snpSB00341	205120	408	204712	203972
43	snpSB00389	205120	405	204715	203973
43	snpSB00357	205120	407	204713	203979
43	snpSB00328	205120	412	204708	203980
43	snpSB00326	205120	405	204715	203981
43	snpSB00319	205120	408	204712	203983
43	snpSB00345	205120	423	204697	203983
43	snpSB00312	205120	406	204714	203984
42	snpSB00158	205120	448	204672	203737
42	snpSB00324	205120	443	204677	203786
42	snpSB00369	205120	464	204656	203800
42	snpSB00364	205120	449	204671	203807
42	snpSB00388	205120	445	204675	203816
42	snpSB00106	205120	466	204654	203823
42	snpSB00321	205120	423	204697	203857
42	snpSB00164	205120	418	204702	203879
42	snpSB00313	205120	458	204662	203879
42	snpSB00323	205120	432	204688	203880
42	snpSB00143	205120	416	204704	203895
42	snpSB00359	205120	449	204671	203913
42	snpSB00110	205120	422	204698	203917
42	snpSB00348	205120	420	204700	203917
42	snpSB00366	205120	420	204700	203918
42	snpSB00365	205120	419	204701	203924
42	snpSB00320	205120	424	204696	203926
42	snpSB00361	205120	419	204701	203929
42	snpSB00382	205120	414	204706	203932
